Bankrupt?,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Operating Profit Rate,Non-industry income and expenditure/revenue,Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Long-term fund suitability ratio (A),Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Net Income to Stockholder's Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Equity to Liability
0,0.531452433,0.592499171,0.9988803470000001,0.303581567,7090000000.0,0.0,0.461352256,0.000265027,0.209983927,0.317500177,0.848025723,0.689564906,0.217611715,6290000000.0,0.00043138599999999997,0.264316075,0.376178235,0.009318536,0.006739348,0.629999247,0.004130076,0.091936995,0.005212774,0.400034565,0.133433283,0.000837958,0.007553679000000001,0.000189353,0.792269445,0.35557799799999995,0.427275037,0.056637187,0.007537901,0.00348276,0.277259133,0.0049522640000000005,0.875534515,0.734422204,0.329476221,0.0,0.9266856370000001,0.002074156,0.013713405,0.000120553,0.000104013,0.593947267,4590000000.0,0.110933234,0.6509664620000001,0.46146393399999996,0.564289251,0.315655895,0.031274126,0.83919715,0.026632897000000003,0.564270861,0.041526972999999995
0,0.519299748,0.649339137,0.998968741,0.30339763399999997,0.0008945639999999999,0.0,0.46315727700000003,0.000572057,0.212063912,0.319763741,0.8481748309999999,0.688547349,0.217472201,6600000000.0,0.000427144,0.263894134,0.378739615,0.002496716,0.000542117,0.623282558,0.003546449,0.082534692,0.004977375,0.393802174,0.025487256,0.00453471,0.0013944329999999998,0.0008388110000000001,0.713605212,0.10618235699999999,0.10249439699999999,0.012944322,0.002615929,0.000918505,0.27697199699999997,5070000000.0,0.8400242840000001,0.7297949459999999,0.328908856,0.0,0.931297356,0.002214611,0.028341395,0.000169393,0.000182118,0.593758746,566000000.0,0.110933234,0.646827382,0.460451092,0.57680834,0.315071683,0.108199685,0.8398761659999999,0.026079155,0.554752005,0.046487398
0,0.580973286,0.620360628,0.9992037640000001,0.303366697,0.00018941299999999998,6500000000.0,0.48109341299999997,0.00016601700000000002,0.23191831300000001,0.329631464,0.848017582,0.689297431,0.217581694,6550000000.0,0.00043592800000000003,0.26349783600000004,0.38131030899999996,0.011539434,0.008285225,0.630620471,0.002259732,0.058469630999999994,0.005301929,0.39728411399999997,0.11844078,0.0010347660000000001,0.006114842,0.000156298,0.78578549,0.21419912600000002,0.265616385,0.04010315,0.009053433,0.0048345440000000005,0.277209488,0.00677057,0.6806294009999999,0.733736388,0.327616209,0.003125428,0.941372806,0.0023695879999999997,0.036332309,8210000000.0,6950000000.0,0.593946103,3710000000.0,0.11192557300000001,0.57916389,0.43266185100000004,0.644748771,0.3071291,0.02535374,0.84176156,0.02679324,0.56516831,0.06596645799999999
0,0.570962043,0.61530146,0.998959382,0.303588093,0.000357664,0.000335666,0.476161479,0.0,0.21518389,0.32354813600000004,0.848154209,0.689766709,0.217630935,7200000000.0,0.00045174900000000004,0.265031743,0.38766253100000003,0.033950596,0.03403923,0.630612252,0.0017344679999999999,0.047041751,0.00599122,0.395876065,0.085457271,0.0010652,0.005936375,1.0,0.9211064,0.7878583859999999,0.75480332,0.131380314,0.034084416,0.01639508,0.276974872,168000000.0,0.8067398790000001,0.740324778,0.32750273399999996,0.0,0.922722085,0.002252611,0.032572558,0.000375246,0.000398966,0.594133876,0.00017464599999999998,0.110933234,0.5834950529999999,0.428952061,0.622632132,0.307950405,0.008567034,0.840279178,0.026791157000000003,0.5651583960000001,0.081619556
0,0.575137855,0.6028265039999999,0.9990116090000001,0.303509782,0.00010522899999999999,6110000000.0,0.454907191,0.0020252029999999997,0.225867448,0.31191200399999996,0.848300988,0.690057122,0.21768731100000002,0.000124883,0.000647965,0.265340234,0.365569465,0.023764043999999998,0.011763758999999999,0.6309947810000001,0.0031205829999999997,0.075127732,0.008076919,0.40441009999999994,0.232383808,0.001870695,0.00338148,644000000.0,0.93544621,0.5168554320000001,0.904785286,0.22746572699999998,0.013089486000000001,0.016663947,0.277278715,0.027899797999999996,0.890503258,0.742181768,0.328733972,0.0,0.9323937179999999,0.002332898,0.027161705,0.00019413900000000002,0.000110957,0.594021012,0.000135435,0.110933234,0.715334613,0.48316717600000003,0.521158928,0.323642146,0.012321446000000002,0.841059839,0.026935146,0.565762636,0.051234620999999994
0,0.601156379,0.612389916,0.999081977,0.303960067,0.000186753,4430000000.0,0.461741443,0.000169017,0.251016356,0.318455118,0.847992761,0.6894761229999999,0.21760102,9120000000.0,0.000515258,0.264310636,0.37191237299999996,0.005460825,0.003963882,0.6307033470000001,0.006582223000000001,0.123802038,0.009204391,0.40079552700000004,0.086956522,0.0005478169999999999,0.011556803999999999,6400000000.0,0.741669411,0.284106719,0.38211121600000003,0.018615118,0.003971409,0.0007653839999999999,0.275257894,0.004202245,0.9858311040000001,0.731287068,0.332026722,0.0,0.945969044,0.0026285790000000002,0.01889251,0.000199085,0.000151205,0.593902358,2660000000.0,0.110933234,0.622992516,0.45519405799999996,0.568827166,0.31136816300000003,0.052404368,0.843555051,0.026818517000000004,0.565285565,0.030104345
0,0.5727287329999999,0.603511149,0.999068112,0.303573108,5970000000.0,0.0,0.474222256,0.000109011,0.231351045,0.331505977,0.848146104,0.689442075,0.21760157100000002,7270000000.0,0.00048676,0.264065086,0.391350918,0.007659882,0.005379376,0.630647183,0.004705496,0.100432325,0.006525089,0.396942484,0.137931034,0.0020411270000000002,0.0030988359999999998,0.000188207,0.76814414,0.229520163,0.29134751,0.11425246900000001,0.005891299,0.008463329,0.27752923,0.004921522,0.664046687,0.733019159,0.32903148600000004,0.005280846,0.9408530979999999,0.002725354,0.009020006,8000000000.0,6610000000.0,0.593928648,9460000000.0,0.113157911,0.684367433,0.46964852100000004,0.649579475,0.320425847,0.03785124,0.841879132,0.026800149,0.565200911,0.037806942
0,0.511965309,0.605543464,0.9989499070000001,0.303441865,0.00021878400000000002,7280000000.0,0.458304186,0.00029503,0.20705304,0.309754545,0.847909695,0.6887955490000001,0.217534859,5670000000.0,0.000411997,0.263568548,0.361759994,0.005549437,0.0048291490000000005,0.629010561,0.012412113999999998,0.170662394,0.005258547,0.399785376,0.098950525,0.001164619,0.005425738,0.000177889,0.7426819590000001,0.385814535,0.42218684,0.02163443,0.004971154,0.0008188119999999999,0.27604688899999996,0.0018496979999999999,0.7810365859999999,0.731155673,0.33487901,0.005567779,0.9287379309999999,0.002180078,0.033694298,0.00015697,0.000148403,0.593906672,2250000000.0,0.11616992599999999,0.602143973,0.45316064,0.524629363,0.305615111,0.051610219000000006,0.83896754,0.026422833,0.562462528,0.020869983999999998
0,0.562931634,0.5994465179999999,0.998953489,0.304067382,0.00010916100000000001,1970000000.0,0.467627891,0.00021502200000000002,0.234092843,0.321638254,0.8481299990000001,0.6893858390000001,0.217592495,7240000000.0,0.00046552400000000004,0.263917446,0.37682090799999995,0.007305437,0.004358773,0.630904029,0.005362989,0.109290444,0.006514355,0.395614819,0.049475262,0.001791566,0.0035283520000000002,0.00010852899999999999,0.756830007,0.07782686400000001,0.122326605,0.033963913,0.004634521,0.005544379,0.278003086,0.0072495580000000006,0.268239403,0.732329338,0.32752529,0.060461787,0.9394790999999999,0.002637632,0.009250672,9930000000.0,6580000000.0,0.593928637,7790000000.0,0.122496218,0.656984077,0.462518389,0.583296182,0.31664722,0.039630121000000004,0.8416652109999999,0.026882081000000002,0.5655575939999999,0.034511221
0,0.539108089,0.61718964,0.9990389940000001,0.303609604,0.000308403,0.0,0.47006701700000003,0.0,0.223976553,0.328358209,0.847956457,0.689244975,0.217572011,5950000000.0,0.000467845,0.26344344199999997,0.384234939,0.016512273,0.009680132,0.630612252,0.0028953390000000002,0.070985881,0.009443155,0.399122214,0.10344827599999999,0.0012194010000000002,0.005190059,3150000000.0,0.866994532,0.439531766,0.669500262,0.051105977000000004,0.010475688,0.003525697,0.27726737,0.015933409,0.999451623,0.738263557,0.328843467,0.0,0.939503643,0.002307983,0.03696406,0.000250873,0.000166517,0.594029452,5210000000.0,0.110933234,0.62130956,0.451749279,0.626294723,0.31190558399999996,0.017765668000000002,0.841072858,0.026791157000000003,0.5651583960000001,0.054284871
0,0.5689812089999999,0.600066302,0.998983762,0.303762358,8900000000.0,1390000000.0,0.466675054,0.000649065,0.24534367,0.33483058600000004,0.84907562,0.690574095,0.21770160300000002,9890000000.0,0.000521297,0.265070595,0.391024925,0.00906643,0.006763054,0.631098547,0.01203458,0.16839495699999998,0.009086955,0.401094286,0.172413793,0.001576497,0.004009103,0.000156298,0.797439384,0.41302911600000003,0.5064552139999999,0.25501268899999996,0.007183829,0.012915943000000001,0.277298359,0.005215678,0.587272355,0.7363988229999999,0.332562281,0.014537736,0.943594035,0.002555524,0.019383968,0.00013176100000000001,0.000110906,0.593948213,0.000189257,0.127005648,0.733344714,0.473005015,0.6158108179999999,0.334063775,0.032123467,0.8439997709999999,0.026956953999999998,0.565841742,0.021200242
0,0.561753841,0.604938094,0.999046735,0.303461684,0.00010395700000000001,0.0,0.463893712,0.000747075,0.227852888,0.325104336,0.848036487,0.689424013,0.217595409,7300000000.0,0.000511465,0.264047214,0.384290824,0.006811835,0.0023088329999999997,0.6326009229999999,0.011994456,0.168153097,0.0050387209999999995,0.407520937,0.157421289,0.001596786,0.003962992,5030000000.0,0.766501986,0.16501042300000002,0.469086404,0.008803623,0.002303003,0.00036517099999999996,0.279634399,0.011993657,0.721746276,0.733441091,0.333962507,0.007209194,0.938281107,0.002321652,0.024600913999999998,0.000117356,384000000.0,0.593925695,636000000.0,0.118309716,0.636034859,0.45822599299999994,0.594254665,0.3130823,0.042398723,0.8414529759999999,0.027561917000000002,0.56728354,0.021236023
0,0.556721452,0.597767336,0.9989916190000001,0.30356924,4090000000.0,0.0,0.461191213,0.000327033,0.236361917,0.316969654,0.847995113,0.6896112740000001,0.217614609,6980000000.0,0.000543481,0.264242255,0.37082262200000005,0.01161494,0.009300213,0.631021835,0.010672175,0.15953683800000001,0.0056958930000000005,0.414799651,0.33433283399999997,0.000766944,0.008239368,0.000275336,0.853173037,0.6746582320000001,0.780090858,0.023939652999999998,0.009727856,0.001006111,0.277153542,0.005226097,0.7504139809999999,0.74109406,0.333381522,0.004595513,0.939248018,0.002457496,0.016704603999999998,8660000000.0,7870000000.0,0.593947813,803000000.0,0.118222756,0.646121368,0.45978539,0.562313315,0.315210559,0.025190182000000002,0.842272455,0.026890648,0.565591973,0.022583317999999998
0,0.593447187,0.6103071529999999,0.999108553,0.30361758,0.000128241,3360000000.0,0.473559632,0.0,0.235132835,0.3297022,0.848560724,0.6900220359999999,0.21767268,6740000000.0,0.000477427,0.264640107,0.389804776,0.01181026,0.010279019,0.630630745,0.003253723,0.077485866,0.005905625,0.399644705,0.133433283,0.000533615,0.011858233999999999,0.000281259,0.8182514759999999,0.462697507,0.503454179,0.17809919100000002,0.010520025,0.011729843,0.277096665,0.0036848590000000004,0.9631507029999999,0.735715773,0.329053689,0.0,0.944750821,0.002539214,0.021202945,0.000148735,0.000141624,0.593969092,0.000148316,0.110933234,0.7087946620000001,0.48037945,0.655245348,0.322911249,0.024779814,0.842457242,0.026795889,0.5651808620000001,0.049622745999999995
0,0.561379089,0.601853587,0.999040265,0.30353371100000004,6090000000.0,492000000.0,0.46682938700000004,0.000362036,0.226245627,0.326130013,0.8480495690000001,0.6895166340000001,0.217608792,7080000000.0,0.0004912019999999999,0.264133467,0.390382251,0.009946927,0.007521644,0.631208134,0.006387073,0.121655531,0.005806043,0.39981753,0.167916042,0.0012741830000000001,0.004966335,0.00016948200000000001,0.812617198,0.474611822,0.573025648,0.127641519,0.007994157,0.006260588,0.277236088,0.00539623,0.838185774,0.7362735159999999,0.331017828,0.003086875,0.9377793440000001,0.002473392,0.013580191,0.000134774,0.000115215,0.593954797,8560000000.0,0.113765739,0.66251824,0.463352617,0.61901949,0.31766991,0.029338454,0.8415642609999999,0.026954952999999997,0.5658346,0.030697455
0,0.531024145,0.60512547,0.999029288,0.303460234,0.000125003,2970000000.0,0.46198300700000006,0.00020302,0.219722038,0.319657636,0.84806965,0.689322505,0.217585059,9880000000.0,0.000442766,0.263918223,0.376224805,0.006353178,0.004874065,0.631182107,0.010548153999999999,0.158690329,0.00509698,0.40413813600000004,0.136431784,0.0008562180000000001,0.007388021,0.000109676,0.760355681,0.46091269,0.569983668,0.175990532,0.005010451,0.005635388000000001,0.278754774,0.003823063,0.995389888,0.7327908590000001,0.335578573,0.0,0.939054463,0.002276763,0.020948674,0.00019381900000000002,0.00016036,0.593923486,0.000165332,0.110933234,0.697985156,0.468133708,0.57375089,0.325609596,0.045340153,0.840612496,0.026916832999999998,0.565693956,0.022726717999999996
0,0.55511537,0.608534283,0.999067765,0.30353757800000003,0.000140614,3580000000.0,0.465636664,0.00032803300000000004,0.22511109,0.323371295,0.8481152940000001,0.689445451,0.21764371100000002,7200000000.0,0.000453721,0.264023902,0.380211244,0.01079123,0.004195951,0.630925604,0.004252273,0.093781177,0.00516525,0.403126645,0.12143928,0.001253893,0.005039771,3730000000.0,0.8189668440000001,0.255759764,0.564625288,0.024697601,0.0047269470000000004,0.001330365,0.277614999,0.016005793,0.9825792459999999,0.7360627609999999,0.329979864,0.0,0.9398656209999999,0.0023972110000000002,0.020026407,0.00019207099999999998,8590000000.0,0.593976794,232000000.0,0.110933234,0.643109293,0.45932262,0.603288434,0.314590861,0.027083787,0.841373398,0.026875707000000002,0.565531683,0.04065907
0,0.501151025,0.595634126,0.998887396,0.303451533,0.00011413299999999999,0.0,0.454665627,0.00032803300000000004,0.20270398,0.306571408,0.847750447,0.688095008,0.217441091,7410000000.0,0.00041516599999999996,0.263279483,0.363883611,0.007778447,0.002072398,0.629869796,0.011672548999999999,0.16615775300000002,0.00506792,0.406126285,0.100449775,0.001460846,0.004329319,5160000000.0,0.7805399559999999,0.186039018,0.474837612,0.013702167,0.0029426540000000003,0.000637874,0.278327762,0.01283752,0.6490175810000001,0.734735824,0.333006838,0.008772226999999999,0.925094147,0.002034267,0.016544105,0.00019791,7600000000.0,0.593947862,1570000000.0,0.11987945300000001,0.632558428,0.457678821,0.493739314,0.312367929,0.037291042999999996,0.8380433959999999,0.026609683,0.564113689,0.021536841
0,0.5678034160000001,0.604570547,0.999022355,0.303755348,0.000124078,1850000000.0,0.47756724799999994,0.00031303099999999996,0.238063723,0.334406168,0.848032217,0.6893371629999999,0.217587256,6370000000.0,0.000499262,0.26371152600000003,0.387513505,0.01718185,0.0126833,0.630726976,0.004263215999999999,0.093962572,0.006952813,0.40023820299999996,0.113943028,0.000497094,0.012733491000000001,0.00010585399999999999,0.842401703,0.42674275100000003,0.514938341,0.11030425099999999,0.013765035,0.010255637,0.277133219,0.009172139000000001,0.561315186,0.7374875959999999,0.328375727,0.00627695,0.9442765120000001,0.002529594,0.017078691,0.000176816,0.000150395,0.593999322,0.00010523100000000001,0.115412473,0.672671081,0.46720925399999996,0.649937796,0.318638712,0.017073752,0.84207894,0.026821188,0.565297633,0.040578667
0,0.49108624700000003,0.603986797,0.998981682,0.303521626,0.000153681,4600000000.0,0.449547487,0.000750075,0.203933062,0.293555917,0.8482014999999999,0.689809615,0.21759497100000003,0.00011476,0.000499462,0.264525103,0.33178719100000004,0.009430236,0.008301445,0.633244065,0.009372692,0.149892675,0.00525902,0.39767933200000005,0.124437781,0.001231575,0.00513797,0.000175405,0.814287903,0.595782909,0.642248245,0.148500656,0.008496994,0.006179108000000001,0.27712850899999997,0.0027649740000000003,0.80651488,0.73724588,0.332978609,0.004544663,0.932555729,0.002248767,0.032488243,0.000256025,0.00024291700000000002,0.593981373,0.00016088799999999998,0.116492124,0.690355485,0.467340181,0.42498498799999995,0.323514888,0.030912177000000002,0.8403759009999999,0.028708345,0.568406745,0.024270398999999998
0,0.497082285,0.611308898,0.998889822,0.303871122,0.000363214,0.000206459,0.473306325,0.00020002,0.20364942800000002,0.331718186,0.847886273,0.689380963,0.21752422300000002,7400000000.0,0.000455567,0.263833524,0.40055325799999997,0.016384348,0.009474265,0.630843756,0.003959547,0.089246304,0.008903363000000001,0.397940578,0.10644677699999999,0.000785205,0.008055777,5900000000.0,0.891202862,0.756563634,0.8137597459999999,0.26825325899999997,0.014713035,0.015137333999999999,0.277061586,0.0046667440000000004,0.9832419990000001,0.74025506,0.329727444,0.000183571,0.936603912,0.0022856129999999997,0.04605969,0.000324632,0.000307441,0.5940606620000001,0.000288069,0.11113458400000001,0.758885492,0.49176167600000004,0.668218549,0.330086356,0.017904576999999998,0.841038552,0.026855128,0.565446013,0.042834712999999996
0,0.531131217,0.6172040529999999,0.998841986,0.303877165,0.0005056780000000001,3240000000.0,0.459802219,0.000239024,0.21716933,0.31686355,0.848034993,0.689421185,0.218213057,5730000000.0,0.000417212,0.263991266,0.374650721,0.007607465,0.004209675,0.6314423779999999,0.002207753,0.057381262,0.005896393000000001,0.395645633,0.034482759,0.00114433,0.005522229,4260000000.0,0.762239393,0.12183080199999999,0.19663365100000002,0.011149326000000001,0.004642058,0.001201973,0.277905472,0.008010071,0.776726239,0.732517292,0.327780826,0.0,0.9260468759999999,0.002253889,0.024416387999999997,0.00021799900000000002,0.000138593,0.5939483320000001,3310000000.0,0.110933234,0.634865507,0.455850068,0.557332768,0.31362996600000004,0.038104411,0.840237536,0.027111858,0.566331545,0.06720174599999999
0,0.616092939,0.626277404,0.9991608959999999,0.303409236,0.000332108,7280000000.0,0.47431452,0.000339034,0.244209133,0.33327438600000003,0.8481609609999999,0.690183733,0.217708213,6690000000.0,0.000478725,0.265776162,0.397637942,0.013244263999999999,0.012897277,0.630680744,0.003154324,0.075732382,0.005976230999999999,0.39819244600000003,0.130434783,0.000807523,0.00782266,0.001509286,0.833187123,0.569730498,0.552953037,0.269707437,0.013208869,0.018109835,0.276986697,0.00044550599999999997,0.965650197,0.7365168870000001,0.328975729,0.000457329,0.9395056359999999,0.002359976,0.058150836,0.00016742299999999999,0.000178975,0.593982158,0.00022809900000000003,0.11125461199999999,0.643675852,0.45951905,0.659024322,0.314660063,0.022125069,0.842804853,0.026818881,0.565287211,0.050817369
0,0.569837786,0.604685856,0.999052975,0.30356634,9370000000.0,0.0,0.478766681,0.000910091,0.22643471699999998,0.32386645,0.84816402,0.6899223459999999,0.21765224600000002,723000000.0,0.000473734,0.26439922,0.383024105,0.018859223999999997,0.012023276999999999,0.631670799,0.0039832570000000005,0.08963932599999999,0.0051568790000000005,0.39771014600000004,0.101949025,0.001002303,0.0063052640000000005,0.000123624,0.802390919,0.203548425,0.27414252899999997,0.021194017000000002,0.013603193999999999,0.004008795999999999,0.277183958,0.013916766,0.280611028,0.734995669,0.327227479,0.022682029,0.940251658,0.0025698220000000003,0.011941506999999999,0.000106192,8160000000.0,0.593970715,2370000000.0,0.11947145099999999,0.622834522,0.453667056,0.609617682,0.31187181399999997,0.015553133,0.84162368,0.026896287,0.56561432,0.042646425
0,0.572032764,0.607755949,0.999049393,0.303688398,0.000157844,2700000000.0,0.46013940299999995,0.00070007,0.22728562,0.315731768,0.84816582,0.692470798,0.21800135199999998,9630000000.0,0.000495295,0.264709265,0.37215454,0.010690138,0.009283993,0.6311410120000001,0.0053210409999999994,0.108746259,0.006333043000000001,0.40285870100000004,0.109445277,0.000409849,0.015439528000000001,0.00012649,0.8195033759999999,0.54391461,0.575977819,0.085490204,0.009793049,0.004474309,0.27708395399999997,0.00267106,0.875708197,0.7364265320000001,0.330402529,0.001403133,0.9405871309999999,0.002394382,0.023417309,0.000246006,0.000237937,0.593992085,9930000000.0,0.112139105,0.667933702,0.465072981,0.5528788689999999,0.318257935,0.02733506,0.8416941170000001,0.026935996,0.565765771,0.034695835
0,0.513250174,0.601183355,0.998942627,0.303461201,0.00014824600000000002,6600000000.0,0.46116772799999994,0.000260026,0.210929375,0.317323336,0.848127752,0.689528723,0.217607136,6480000000.0,0.000442192,0.26407208,0.37594538200000005,0.009243029,0.002107333,0.629199258,0.004975424,0.10418115300000001,0.005268836999999999,0.400972371,0.071964018,0.00157041,0.004026180999999999,2900000000.0,0.7878780479999999,0.09991739699999999,0.387430134,0.017100801000000002,0.002322305,0.001148683,0.278044506,0.018217274,0.708086601,0.734300457,0.32938768,0.006708131,0.92926552,0.002158041,0.015283518999999999,0.00021668900000000003,5350000000.0,0.593969668,2610000000.0,0.114741426,0.637133353,0.457873579,0.562961468,0.313730801,0.031524405,0.8395790999999999,0.026456546,0.562823624,0.036349702000000005
0,0.54317683,0.60512547,0.9989833,0.30352766800000003,0.00017067900000000002,8170000000.0,0.460864095,0.00029503,0.223220195,0.315590295,0.8480098420000001,0.689307415,0.217586821,7160000000.0,0.000450876,0.263891803,0.370124064,0.007385312,0.005854742,0.631606074,0.014566976,0.182180972,0.006207486999999999,0.40947425299999995,0.17691154399999998,0.0007730310000000001,0.008183864,0.00012286,0.784740716,0.541527875,0.657287863,0.042299962999999996,0.005920791999999999,0.001358825,0.277529152,0.0041361440000000005,0.865183716,0.73557548,0.337453633,0.003484557,0.93486,0.002268105,0.035822105,0.000148187,0.00012562899999999999,0.593935639,2700000000.0,0.11651008,0.615664457,0.45543948100000003,0.556630115,0.307987428,0.039215184,0.84099994,0.027210812999999997,0.566590639,0.019310937
0,0.565447829,0.6018680000000001,0.999044424,0.303531777,5750000000.0,3820000000.0,0.470150894,0.0,0.24222369300000002,0.333875645,0.8480385579999999,0.68934403,0.217585786,6640000000.0,0.000450127,0.2637395,0.383322156,0.013052689,0.010527931,0.630612252,0.003429723,0.080539348,0.00643891,0.400034565,0.227886057,0.001280269,0.004937302,0.000241516,0.831668207,0.46323093600000004,0.549481378,0.106521528,0.01065385,0.007095465,0.27715345,0.006545571,0.917232637,0.736532863,0.32906143,0.0,0.954724703,0.0025422820000000003,0.015882355,8830000000.0,7800000000.0,0.593952347,5130000000.0,0.110933234,0.636295607,0.45722552299999997,0.629118817,0.313713917,0.022446452000000002,0.8418945390000001,0.026791157000000003,0.5651583960000001,0.047676058
0,0.561218481,0.598704219,0.9989820290000001,0.303674863,6960000000.0,312000000.0,0.46314050100000004,0.000191019,0.233809209,0.320683313,0.8480310990000001,0.6893895329999999,0.21759234600000002,6850000000.0,0.000452473,0.263932987,0.370291718,0.00775411,0.00771753,0.630636224,0.004860522,0.102578831,0.00696744,0.399951502,0.169415292,0.0007628860000000001,0.00829231,0.004606006,0.778013717,0.455465568,0.438989615,0.116843598,0.007844613,0.005858662,0.276988015,0.000123151,0.9684973929999999,0.733656465,0.33044838600000004,0.000156499,0.943518457,0.002554771,0.013596637,9820000000.0,0.000108211,0.593932056,7700000000.0,0.111032878,0.635208264,0.45738072399999996,0.581739663,0.31346231399999996,0.037405913,0.841877503,0.026798008999999998,0.565190859,0.036951332
0,0.570587291,0.613499762,0.9991746459999999,0.30340416,0.000104651,2430000000.0,0.46156865700000005,0.00028602900000000004,0.239292805,0.31824290899999996,0.848113188,0.689617997,0.21761441,8090000000.0,0.000494446,0.264321514,0.373970791,0.008361908000000001,0.004138557,0.6310982039999999,0.009349894000000001,0.14971128,0.005371283,0.40620800799999995,0.100449775,0.0007223069999999999,0.008758544,3530000000.0,0.793866298,0.299133097,0.5592274220000001,0.025651147000000003,0.0043281809999999995,0.001089488,0.277836718,0.010766501999999999,0.790746485,0.73553473,0.332831799,0.005647465999999999,0.944477433,0.002407841,0.018857321,0.000244685,0.000131329,0.593964464,3050000000.0,0.116950334,0.60635566,0.453047029,0.566698448,0.307673888,0.034761238,0.841879473,0.026916582999999997,0.565693001,0.024304486
0,0.5450505920000001,0.650146298,0.9993150359999999,0.30382665,0.000560837,0.0,0.45999681299999995,0.0,0.250638177,0.299214826,0.8480343229999999,0.6894899440000001,0.217603658,743000000.0,0.000466847,0.264064309,0.34298275,0.006845532,0.006828557,0.630612252,0.031953602000000005,0.23100644,0.005886131,0.44489250700000005,0.019490255,3250000000.0,0.197252121,9110000000.0,0.781588746,0.921281074,0.887008673,0.007919822,0.006948506,0.00017577,0.27699424300000003,9070000000.0,0.994943785,0.737667282,0.354435545,0.0,0.937505771,0.002407686,0.012864849,0.00199491,0.002084196,0.594090098,462000000.0,0.110933234,0.641461984,0.459110854,0.533907762,0.313953902,0.042199513,0.842817708,0.026791157000000003,0.5651583960000001,0.014391372
0,0.593768403,0.610141397,0.999101736,0.303482229,0.000130901,4570000000.0,0.462145727,0.000880088,0.23976552899999998,0.31979910899999997,0.8481573379999999,0.6898934059999999,0.217650003,0.00010117700000000001,0.0005819859999999999,0.264830485,0.378925897,0.006438045,0.0031422840000000004,0.6315095000000001,0.011310516999999999,0.16386008400000002,0.005027236,0.405200536,0.16191904,0.001134185,0.005573464,7760000000.0,0.759712785,0.25112173600000004,0.447037219,0.037623178,0.0035116440000000004,0.0015504260000000001,0.28003514399999996,0.007910004,0.745643177,0.73276544,0.333760932,0.009796397,0.940539824,0.00240493,0.027004325,0.000124373,6990000000.0,0.5939216270000001,3000000000.0,0.12018505800000001,0.655546059,0.461242328,0.573636816,0.317194527,0.044765945999999994,0.842903952,0.027065045,0.5661955479999999,0.021893614
0,0.600674554,0.609773851,0.999138595,0.30419330699999997,8950000000.0,362000000.0,0.46153510600000003,0.000182018,0.238630992,0.317606281,0.84799969,0.6894117790000001,0.217594712,699000000.0,0.000501159,0.263967177,0.373728624,0.013860175,0.011869811999999999,0.630618759,0.001343255,0.037760377000000005,0.006767469,0.39586132799999996,0.062968516,0.000730423,0.008651806,0.000155533,0.791636392,0.239414847,0.261716779,0.063546374,0.012293023,0.009295079,0.277082661,0.004399518,0.8403459790000001,0.733869221,0.327265019,0.0,0.951659989,0.0035803370000000003,0.006404981,0.000170128,0.000160896,0.593985712,0.000113639,0.110933234,0.62193344,0.446206385,0.565038701,0.31231243399999997,0.021149097999999998,0.8427430309999999,0.026792962000000003,0.565166989,0.10054437599999999
0,0.524332138,0.596967382,0.99892957,0.303594135,9330000000.0,1660000000.0,0.466659957,0.00059606,0.212725726,0.320011318,0.84597275,0.68914794,0.217504688,6030000000.0,0.000440545,0.263950859,0.378041057,0.009477662,0.002771723,0.63651902,0.0055636109999999996,0.111860205,0.005164888,0.39695186200000004,0.049475262,0.001615047,0.003916027,5330000000.0,0.7674754579999999,0.052636517,0.164598634,0.010118738,0.003110209,0.001600456,0.277895358,0.016789136,0.270925735,0.7330427629999999,0.327588347,0.010903331,0.933303016,0.002233979,0.00649314,0.000124799,3930000000.0,0.593949305,2140000000.0,0.11373772,0.646006351,0.45996909799999997,0.580895548,0.31502808600000004,0.03076117,0.8400513940000001,0.037679500000000005,0.569751465,0.033656988
