Bankrupt,ROA_B_before_interest_and_depreciation_after_tax,Operating_Gross_Margin,Operating_Profit_Rate,Non_industry_income_and_expenditure_revenue,Operating_Expense_Rate,Research_and_development_expense_rate,Cash_flow_rate,Interest_bearing_debt_interest_rate,Persistent_EPS_in_the_Last_Four_Seasons,Cash_Flow_Per_Share,Operating_Profit_Growth_Rate,After_tax_Net_Profit_Growth_Rate,Continuous_Net_Profit_Growth_Rate,Total_Asset_Growth_Rate,Net_Value_Growth_Rate,Total_Asset_Return_Growth_Rate_Ratio,Cash_Reinvestment_,Current_Ratio,Quick_Ratio,Interest_Expense_Ratio,Total_debt_Total_net_worth,Debt_ratio_,Long_term_fund_suitability_ratio__A,Inventory_and_accounts_receivable_Net_value,Total_Asset_Turnover,Accounts_Receivable_Turnover,Average_Collection_Days,Inventory_Turnover_Rate__times,Working_Capital_to_Total_Assets,Quick_Assets_Total_Assets,Current_Assets_Total_Assets,Cash_Total_Assets,Quick_Assets_Current_Liability,Cash_Current_Liability,Inventory_Working_Capital,Inventory_Current_Liability,Current_Liabilities_Liability,Working_Capital_Equity,Current_Liabilities_Equity,Long_term_Liability_to_Current_Assets,Retained_Earnings_to_Total_Assets,Total_income_Total_expense,Total_expense_Assets,Current_Asset_Turnover_Rate,Quick_Asset_Turnover_Rate,Working_capitcal_Turnover_Rate,Cash_Turnover_Rate,Equity_to_Long_term_Liability,Cash_Flow_to_Total_Assets,Cash_Flow_to_Liability,CFO_to_Assets,Cash_Flow_to_Equity,Current_Liability_to_Current_Assets,Net_Income_to_Stockholder's_Equity,Degree_of_Financial_Leverage__DFL,Interest_Coverage_Ratio__Interest_expense_to_EBIT,Equity_to_Liability
0,0.512714813,0.60299226,0.998967586,0.303212976,0.000151946,0,0.617038659,0.00050205,0.214332987,0.324467709,0.848164467,0.689423811,0.217626207,6120000000,0.000442816,0.26393998,0.39133229,0.268855323,0.100515043,0.630607115,5930000000,0.001874414,0.107689237,0.400035905,0.028485757,0.006685401,0.000946131,917000000,0.951093693,0.286455036,0.74288724,0.313433534,0.100846443,0.312225771,0.277295255,0.433855775,0.826727144,0.740294538,0.326304175,0,0.929599659,0.00211177,0.010990214,0.001068658,0.000416143,0.594641954,0.001175099,0.110933234,0.730312561,0.823792689,0.64118902,0.322809612,0.000825165,0.839683386,0.026789527,0.565150614,0.698967071
0,0.543658654,0.601752692,0.998993353,0.303546037,0.000106154,7280000000,0.465002558,0.000192019,0.225583814,0.325917804,0.847977785,0.689304443,0.217581505,5860000000,0.000437974,0.26379234,0.380742148,0.008778756,0.007073727,0.630783482,0.008058618,0.138676422,0.006257404,0.401769506,0.212893553,0.001211285,0.005217384,0.000228714,0.799946433,0.48141492,0.57032126,0.255925989,0.007200786,0.011174326,0.277277398,0.004429327,0.829403839,0.735755568,0.332199904,0.004365566,0.937276081,0.002318765,0.027360936,9430000000,8320000000,0.593938037,0.000125902,0.115346562,0.648105773,0.460223942,0.605212909,0.315474079,0.033150882,0.841280072,0.02683624,0.565364566,0.026521734
0,0.527383693,0.600441056,0.998982376,0.303514375,9840000000,3750000000,0.465472266,0.000312031,0.218303867,0.327544741,0.848018688,0.689246562,0.217575203,6470000000,0.00044843,0.263851396,0.384356023,0.008337571,0.00654471,0.631119094,0.004575092,0.09855791,0.005491166,0.398603741,0.167916042,0.00151157,0.0041833,0.000185532,0.785996394,0.372435841,0.459930665,0.150689766,0.006567675,0.007739574,0.277373034,0.004924486,0.98273709,0.734116478,0.330261972,0,0.943536393,0.002261539,0.021787339,0.000101491,8540000000,0.593936762,9760000000,0.110933234,0.657324917,0.46294359,0.603607652,0.316582861,0.03485935,0.840320613,0.0269301,0.565743923,0.038570008
0,0.56068312,0.615517664,0.999105087,0.303427846,0.000215315,0,0.466638149,0.000393039,0.218492956,0.324679918,0.848055651,0.691605762,0.217606698,6740000000,0.000455368,0.264239924,0.385380574,0.003600613,0.003383087,0.632276613,0.009570578,0.151464764,0.005010829,0.397071098,0.053973013,0.00056202,0.01123915,19100000,0.719779101,0.188088445,0.180193627,0.043169704,0.003739536,0.002498602,0.27697486,0,0.569304147,0.72932046,0.331114483,0.028271007,0.933958551,0.00229589,0.016223635,0.000132192,0.000144529,0.593853933,881000000,0.12101093,0.65338603,0.461035112,0.609086435,0.316560212,0.077518149,0.840633676,0.027318333,0.56683546,0.023984772
0,0.543551582,0.62089393,0.999303135,0.303376365,0.000103379,0,0.458842673,0.000663066,0.232296492,0.301407654,0.848049804,0.689426927,0.217596448,8050000000,0.000460758,0.264005253,0.347416266,0.007486404,0.000101062,0.63247935,0.018771829,0.19953442,0.007722722,0.427316682,0.029985007,0.017396244,0.000363765,306000000,0.796630074,0.021338045,0.840225724,0.006633866,8820000000,0.000169292,0.279411121,0.019450107,0.998851283,0.737717265,0.342885035,496000000,0.940368272,0.002633935,0.005730884,0.001293356,3470000000,0.594093398,266000000,0.110945151,0.644912913,0.459529691,0.515708365,0.315129443,0.038701481,0.841953789,0.027091969,0.56627491,0.01729162
0,0.566839767,0.622047017,0.999141369,0.303567307,0.000283656,0.000219193,0.482109996,0,0.228420157,0.32464455,0.848042757,0.68943515,0.217597632,7270000000,0.000465499,0.264016909,0.384905555,0.049641655,0.045990765,0.630613279,0.001096125,0.031532485,0.005840831,0.395937692,0.074962519,0.0010652,0.005934667,0.000114644,0.921300646,0.696463571,0.705785559,0.477712262,0.047073051,0.092899456,0.277005828,0.006970832,0.739410423,0.739844522,0.326972251,0,0.950493746,0.002417342,0.023380872,0.000399841,0.000401225,0.594164018,0.00072146,0.110933234,0.6719987,0.480495976,0.61682231,0.317613853,0.005780124,0.841376467,0.026791418,0.565159642,0.118686587
0,0.610632261,0.603410254,0.9990762,0.303496731,5000000000,0,0.46424767,0.000305031,0.289401532,0.333769541,0.848287024,0.690157389,0.217653736,6300000000,0.000577794,0.264885656,0.393912298,0.009189987,0.002253935,0.630798208,0.013583928,0.177192611,0.006245001,0.418745135,0.271364318,0.002262283,0.002794844,5520000000,0.835144956,0.310180595,0.895165396,0.061160951,0.003036224,0.0017863,0.277943816,0.016238205,0.9798368,0.740588805,0.33806886,0,0.948196798,0.002640871,0.021121557,0.000122872,3900000000,0.593946994,2430000000,0.110933234,0.619564422,0.455897882,0.612693942,0.309161132,0.031701881,0.845881929,0.026823082,0.565306159,0.019961551
0,0.469832432,0.602689575,0.998775431,0.303117022,0.000339393,3260000000,0.470219672,0.000743074,0.201096719,0.323123718,0.84779015,0.687268953,0.217440424,6080000000,0.000414168,0.263133397,0.389078276,0.013850191,0.005477943,0.63036157,0.002869805,0.070502162,0.005176067,0.400820982,0.076461769,0.000994187,0.006362476,2600000000,0.828981053,0.222171537,0.505732805,0.034456026,0.005904186,0.002639677,0.27748668,0.020861166,0.904110936,0.736182699,0.328571679,0,0.916604435,0.002066541,0.046627589,0.000261343,0.00011441,0.594020716,4820000000,0.110933234,0.643259635,0.459390261,0.621134177,0.314606798,0.021164653,0.837318243,0.026731109,0.564854826,0.054652611
0,0.556721452,0.604289482,0.999021431,0.303525735,0.000118874,2820000000,0.468312322,0,0.234376477,0.337518568,0.848039946,0.689341029,0.217602789,744000000,0.000436253,0.263834301,0.397824224,0.010643961,0.01062026,0.630612252,0.00806409,0.138706654,0.005854096,0.403913063,0.232383808,0.000842016,0.007517815,0.024299904,0.848613563,0.861404642,0.826381438,0.354997569,0.010767065,0.012942815,0.276976445,3840000000,0.996197027,0.739538046,0.333394989,0,0.938121629,0.002313363,0.03538637,0.000143431,0.000156069,0.593961347,0.000175222,0.110933234,0.716929714,0.472843311,0.657791334,0.327547816,0.027451416,0.841546669,0.026791157,0.565158396,0.026511769
0,0.566143798,0.608166736,0.999039803,0.303698549,0.000162701,8220000000,0.474264194,0.000352035,0.243736409,0.339605291,0.850097354,0.689432438,0.217591702,8030000000,0.000478151,0.264080627,0.387597332,0.010832415,0.010615893,0.630790332,0.005366637,0.109350908,0.009145325,0.39880202,0.11844078,0.00063912,0.009892536,0.001198028,0.791336021,0.337521026,0.332442263,0.103278109,0.010672332,0.009403068,0.277005367,0.000769306,0.493779656,0.734592845,0.328607079,0.011522609,0.947607323,0.002429116,0.020879616,0.000115817,0.000123717,0.593954056,0.000103353,0.116717247,0.686962816,0.46943355,0.633947143,0.321087496,0.026981626,0.841831939,0.026834107,0.565355192,0.034495739
0,0.569516569,0.598113262,0.998990695,0.303833901,506000000,747000000,0.465616534,0.000236024,0.228703791,0.320647945,0.848229039,0.689951777,0.217655305,6930000000,0.000536744,0.26519337,0.379056294,0.012185921,0.009293351,0.630935535,0.004360791,0.095413732,0.006403538,0.39730153,0.065967016,0.000758828,0.008324759,0.00016375,0.785390704,0.197300633,0.247862031,0.025048085,0.009441027,0.003406399,0.277205991,0.007439923,0.372770708,0.734045332,0.327686341,0.023887801,0.927038953,0.002950318,0.005318191,0.000150711,0.000123836,0.593971518,4230000000,0.119317822,0.649677519,0.461048483,0.579801713,0.315496929,0.024024563,0.841578548,0.026901044,0.56563301,0.039919754
0,0.591626961,0.620057943,0.999115602,0.303439448,0.000277412,0,0.47318051,0.000522052,0.226434717,0.343460423,0.848044945,0.689502207,0.217586565,629000000,0.000469641,0.264223605,0.401130733,0.004839922,0.002880271,0.63223312,0.017921922,0.196450706,0.005447145,0.398566229,0.077961019,0.000643178,0.009818245,0.001075359,0.735502977,0.25700549,0.249016956,0.029561456,0.004922164,0.001648109,0.276949173,0.000145083,0.455410543,0.730088251,0.333584273,0.043785729,0.934753636,0.002298119,0.029909549,0.000122182,0.000132479,0.593894374,4110000000,0.141747591,0.639428602,0.458817067,0.668365236,0.313602653,0.058772072,0.841673293,0.027323911,0.566847258,0.017624108
0,0.524117993,0.597853817,0.998968741,0.303554497,6850000000,323000000,0.464187279,0.00040404,0.216034792,0.321072363,0.847988678,0.689304356,0.217574905,7370000000,0.000454544,0.263893357,0.386079133,0.009781561,0.009891614,0.631829701,0.006985291,0.128125283,0.027564451,0.407007823,0.203898051,0.000529557,0.011925693,0.005173876,0.817582681,0.662553474,0.635783834,0.048759478,0.009903194,0.002123218,0.276976987,4210000000,0.89908435,0.73680198,0.331840582,0.001182452,0.921079855,0.002276199,0.018741493,0.000124066,0.000135786,0.593950962,2740000000,0.112181584,0.659138858,0.462483908,0.59614438,0.317232626,0.029825177,0.840454959,0.027121629,0.566358772,0.028979373
0,0.568713529,0.602646334,0.999016115,0.303588576,9690000000,2680000000,0.464183924,0.000265027,0.230405597,0.322628563,0.848002254,0.689365209,0.217589313,7710000000,0.000457963,0.26392677,0.378059685,0.008432423,0.004894652,0.631124916,0.009981853,0.15457871,0.005189415,0.403610285,0.112443778,0.000844045,0.007493905,7110000000,0.781799015,0.241408224,0.393508956,0.020187062,0.005032559,0.001221992,0.277685124,0.009130395,0.532595012,0.734616287,0.33100064,0.015406407,0.937756813,0.002395793,0.01537011,0.000145287,9020000000,0.593945987,2100000000,0.122938322,0.646889982,0.459928217,0.587242172,0.315337998,0.034478556,0.841485309,0.026905776,0.565651445,0.023426141
0,0.526794796,0.605543464,0.999001556,0.303457817,0.000142233,8350000000,0.466267415,0.000276028,0.215656613,0.321815095,0.848715467,0.691461378,0.217962849,6430000000,0.000448305,0.264031673,0.385697254,0.013244888,0.008017597,0.632690991,0.006319591,0.120869486,0.005608463,0.403914402,0.175412294,0.001235632,0.005114915,8600000000,0.838128713,0.402549224,0.586373228,0.097963417,0.008800127,0.006207769,0.277289023,0.011825432,0.64911587,0.738037069,0.329904135,0.006505846,0.923559884,0.002237041,0.041781065,0.000126958,8870000000,0.593967162,6090000000,0.117013815,0.623673702,0.455241145,0.602359408,0.311528651,0.022123804,0.840176325,0.02752662,0.567226156,0.030912876
0,0.506344023,0.589753384,0.998878268,0.303535886,2890000000,221000000,0.463348515,0.000794079,0.2050676,0.325847068,0.845939258,0.687778828,0.217417408,6020000000,0.00042647,0.26375271,0.388035096,0.008074858,0.002348759,0.623443172,0.01734103,0.194243734,0.005631071,0.414376299,0.043478261,0.000462601,0.013678768,1410000000,0.801190221,0.318257758,0.718715372,0.073801225,0.003436305,0.002364753,0.278094118,0.012327727,0.813711538,0.737964936,0.338800648,0.002243884,0.928464991,0.00195951,0.005312924,0.000660491,0.000294299,0.594032985,0.000178231,0.1153134,0.666799633,0.462427917,0.594654005,0.320996856,0.035962209,0.838912834,0.026031789,0.552292004,0.017869702
0,0.665346111,0.618998544,0.999333986,0.30353927,4220000000,509000000,0.457884804,0.000344034,0.28202704,0.303282167,0.85124475,0.692288269,0.217923858,0.000186854,0.000642126,0.268476428,0.360679557,0.008446151,0.002797924,0.630764647,0.014179411,0.180276325,0.005140945,0.41025799,0.136431784,0.002000548,0.003161171,325000000,0.801525291,0.263843937,0.643039574,0.093572664,0.003332004,0.003495583,0.278023507,0.013554684,0.749528828,0.737280567,0.335713907,0.007434858,0.947331553,0.003296181,0.008762772,0.000268781,0.000109081,0.59397045,0.000106018,0.122387822,0.675227729,0.463864466,0.518615562,0.322233033,0.0344238,0.846495293,0.026835534,0.56536147,0.019556566
0,0.59259061,0.622133499,0.999117912,0.303558847,0.00030979,0.000236341,0.481762747,0,0.268885317,0.350180378,0.848010689,0.689338663,0.217585533,7660000000,0.000482543,0.263697539,0.382986848,0.032422364,0.027429016,0.630612252,0.001408001,0.039332467,0.007168691,0.396290039,0.122938531,0.002473294,0.002557457,8480000000,0.918002788,0.676312159,0.748810779,0.549054023,0.028189502,0.065978893,0.277057488,0.011271321,0.988896322,0.739925775,0.32751285,0,0.946347588,0.00238541,0.039855825,0.000258941,0.000238921,0.594066914,0.000516487,0.110933234,0.609621766,0.439290103,0.6477435,0.310969059,0.008981314,0.841986798,0.026791157,0.565158396,0.096763755
0,0.584346057,0.603842661,0.999014151,0.30374278,0.000116908,3360000000,0.462513106,90000000,0.252907252,0.320506472,0.848354937,0.689414866,0.217595273,717000000,0.000446509,0.263999814,0.36775828,0.006235862,0.00437125,0.630639649,0.005652067,0.112948575,0.008858257,0.401068831,0.146926537,0.000951579,0.006643412,0.000153814,0.755346815,0.275077179,0.383084652,0.031139753,0.004370413,0.001448751,0.28032871,0.005171237,0.951325611,0.732238412,0.331040522,0,0.954409155,0.002558052,0.020252844,0.000100652,7440000000,0.593918134,2400000000,0.110933234,0.634208091,0.457324301,0.576458039,0.313249442,0.0461614,0.842959244,0.026799275,0.565196811,0.033299026
0,0.599817977,0.622342496,0.999209657,0.303576733,0.000220172,0.000141261,0.473962239,840000000,0.238252813,0.327438636,0.848013089,0.689351417,0.217590295,7400000000,0.000442691,0.26370531,0.380015648,0.016167812,0.01032955,0.630619101,0.003181681,0.076216102,0.005690999,0.399442407,0.101949025,0.000911,0.006949111,4380000000,0.839875203,0.355258899,0.518558905,0.210201404,0.010720625,0.018282957,0.277248344,0.014411205,0.737002923,0.736900476,0.328339042,0.003870302,0.944236997,0.002485795,0.025926544,0.000213075,0.000148197,0.594011899,0.00023677,0.113491738,0.619329329,0.451593433,0.635497371,0.311593287,0.018144068,0.842471114,0.026792808,0.565166256,0.050473628
0,0.532094866,0.601255423,0.998999939,0.30350084,9170000000,0,0.466520722,0.000308031,0.218209322,0.328605786,0.848036722,0.689331594,0.217581541,6270000000,0.000456216,0.263886363,0.395002049,0.009712294,0.008204749,0.631278339,0.007149436,0.129848535,0.007761681,0.405479199,0.202398801,0.000669555,0.009444233,0.000250497,0.822066813,0.615687846,0.686540679,0.087506406,0.008453813,0.003507239,0.277160151,0.003603181,0.965589435,0.737181654,0.332394158,0.00052895,0.936699327,0.002279485,0.026328179,0.000127274,0.000118595,0.593951382,4660000000,0.111541872,0.599155296,0.450717549,0.627443665,0.307292581,0.030034383,0.840670659,0.026968001,0.565880744,0.02855504
0,0.529418063,0.656711685,0.999017155,0.30378967,0.000992392,0.000918709,0.480283167,0,0.219627494,0.320718681,0.847957951,0.689912623,0.217836113,6460000000,0.000448505,0.264194854,0.379093551,0.10234539,0.098866232,0.630612252,0.000445016,0.013665084,0.005723535,0.394856536,0.04197901,0.000598541,0.010571393,0.000275336,0.867103032,0.464530488,0.446411224,0.024093087,0.102158172,0.015137293,0.276976483,0.00080547,0.448929289,0.736987182,0.326396884,0,0.938340318,0.002267091,0.050865588,0.000445817,0.000471385,0.594211982,6350000000,0.110933234,0.621203771,0.427726898,0.579281671,0.312431764,0.002656447,0.840580164,0.026791157,0.565158396,0.240445344
0,0.572246908,0.602891365,0.999030905,0.303491413,8700000000,0,0.463610209,0.000307031,0.240710977,0.327297163,0.848108624,0.689769854,0.217628135,9130000000,0.000567063,0.264417092,0.391667598,0.010118533,0.006942096,0.631026287,0.01248142,0.171085649,0.016035569,0.411935324,0.391304348,0.001209256,0.005230193,0.000266356,0.854123306,0.763120695,0.936216072,0.161745828,0.007990225,0.004960261,0.277246384,0.005848531,0.96548867,0.742020745,0.336954533,0.000476641,0.939647696,0.002331699,0.04182303,0.000100301,8490000000,0.593946323,5140000000,0.111921543,0.687601993,0.465955505,0.600196402,0.324401971,0.028851118,0.842766087,0.026893749,0.565604291,0.02081155
0,0.6212324,0.615308667,0.999199027,0.303497939,0.000117949,0,0.472536339,0.000186019,0.24354732,0.326802009,0.848046157,0.689466486,0.217601667,7200000000,0.00047618,0.264231376,0.382791252,0.018199007,0.016448177,0.630630745,0.002559753,0.064546362,0.005662523,0.400382893,0.152923538,0.000653323,0.009673935,0.000207123,0.864391918,0.580242753,0.620630901,0.258082106,0.016427796,0.021115676,0.277052836,0.004924872,0.920219486,0.737950172,0.328360511,0,0.950976649,0.002581281,0.025413644,0.000164998,0.00015942,0.593996528,0.000192147,0.110933234,0.656971464,0.464619165,0.631418345,0.316246605,0.016118465,0.843148563,0.026796102,0.565181868,0.059770881
0,0.573424702,0.599302383,0.999023048,0.303524043,3520000000,0,0.465192119,0.000321032,0.249030916,0.330268091,0.848220463,0.68957991,0.217614168,725000000,0.000469567,0.264301311,0.383210387,0.011338498,0.009920934,0.630861221,0.010805315,0.160474045,0.005774146,0.414693813,0.389805097,0.000866363,0.007305191,0.000420934,0.853148535,0.746199514,0.800977957,0.03503319,0.010236138,0.001401025,0.277089911,0.003201251,0.784948687,0.741153355,0.333799826,0.003542116,0.942161822,0.002533279,0.017889822,758000000,7530000000,0.593943477,1020000000,0.116739551,0.649119178,0.460259698,0.61129162,0.315824006,0.025795294,0.843248341,0.026851956,0.565432526,0.022432651
0,0.546817281,0.61507805,0.998976367,0.30370725,0.00033708,0.000162824,0.460021976,0.000243024,0.226907441,0.314599986,0.84798929,0.689334912,0.217592817,729000000,0.000441643,0.263842848,0.365634663,0.008358164,0.005434898,0.630830742,0.006325974,0.120960184,0.005883073,0.403866172,0.104947526,0.000517383,0.012218584,6040000000,0.791537975,0.375221348,0.529475367,0.041842804,0.005751871,0.001874911,0.277542704,0.00708225,0.924225657,0.734782977,0.331456469,0,0.938694997,0.002303106,0.038234371,0.000210109,0.000151379,0.593957764,4560000000,0.110933234,0.647930778,0.460321479,0.549640069,0.315355573,0.034776977,0.841324475,0.026852583,0.5654352,0.030891652
0,0.517693667,0.598214157,0.998972207,0.303518967,7070000000,0,0.466207024,0.000345035,0.214805711,0.332284077,0.848184336,0.689777183,0.217631635,5490000000,0.000446359,0.264108601,0.395914832,0.008358788,8480000000,0.636898125,0.009437438,0.150406627,0.005160856,0.409381812,0.04197901,0.029689672,0.000212623,783000000,0.796269398,0.016164316,0.59114328,0.003293112,0.000161701,0.000132358,0.278699087,0.021510974,0.832750936,0.735753217,0.333243335,0.004262542,0.937040017,0.002260609,0.005095977,0.000554161,1270000000,0.594023881,813000000,0.115753194,0.638164118,0.458466708,0.623431244,0.313664052,0.034774198,0.840126105,0.030499484,0.569079771,0.024176423
0,0.553455752,0.604909266,0.999069383,0.303505432,994000000,1900000000,0.461298575,0.00029703,0.228136523,0.317181863,0.847979903,0.689295008,0.217581953,7630000000,0.000455867,0.263854504,0.374511009,0.007941941,0.004036871,0.631606759,0.011301398,0.163799619,0.005482101,0.408090319,0.085457271,0.000586367,0.010794263,3320000000,0.790506783,0.33086073,0.594158043,0.044504246,0.004278972,0.001694156,0.277924547,0.009810133,0.808863011,0.735604877,0.33438418,0.005330141,0.944119169,0.002375649,0.011808576,0.000302008,0.000169229,0.593967498,6090000000,0.117594801,0.653220988,0.460880299,0.563457421,0.316709144,0.036546587,0.841082566,0.027062977,0.566189317,0.021903754
0,0.40917608,0.596347598,0.998907501,0.303157385,0.00011182,6500000000,0.456227406,0.000138014,0.191642243,0.310108227,0.847951363,0.68875273,0.217522401,9020000000,0.000444912,0.262702131,0.350834544,0.010272667,0.008763087,0.630562253,0.009097293,0.147685703,0.019183528,0.409269275,0.15892054,0.00040782,0.015539436,0.000757605,0.845458385,0.860619148,0.83895493,0.069960509,0.010229991,0.002427561,0.276995746,0.000466466,0.984868062,0.739733181,0.334215157,0,0.887079712,0.002016207,0.04732015,0.000237894,0.000250657,0.59398578,5430000000,0.110933234,0.610421711,0.453665003,0.491646001,0.308523459,0.028425678,0.834571254,0.026775865,0.565084413,0.024690181
0,0.490015525,0.578849508,0.998423474,0.303406819,0.000309096,0,0.461734732,0.000641064,0.20289307,0.317783122,0.847944858,0.676644302,0.215916828,5680000000,0.000420282,0.263647808,0.376662568,0.011719152,0.000972567,0.62919823,0.004812191,0.101913716,0.005452874,0.400193992,0.014992504,0.003357917,0.001883723,74500000,0.800070162,0.057533145,0.369577261,0.024221302,0.001819659,0.002146072,0.277844585,0.025903841,0.54447864,0.735042413,0.328579282,0.013234621,0.925238078,0.001967887,0.011303561,0.00097681,0.000161689,0.594242335,0.000165495,0.118023992,0.646786041,0.460226463,0.566479644,0.315115765,0.024969551,0.838811692,0.026683241,0.564585308,0.037213512
0,0.51480272,0.598127676,0.998960537,0.303325124,0.000101529,1290000000,0.456016037,0.00020402,0.206769405,0.30770319,0.847919883,0.689058464,0.217554483,6330000000,0.000466971,0.262995858,0.366417049,0.009125089,0.005237764,0.630021849,0.003632169,0.083955619,0.006154568,0.396943824,0.04197901,0.000807523,0.007825222,5890000000,0.781306354,0.226920794,0.326013413,0.126864093,0.006188695,0.009968438,0.277457984,0.007934895,0.744488427,0.733694939,0.32865911,0,0.93633396,0.0021024,0.010363868,0.000320542,0.000227102,0.593992502,0.000331704,0.110933234,0.600140917,0.446568509,0.531017148,0.308980955,0.031922218,0.839537803,0.026620897,0.564190643,0.045664545
0,0.674393704,0.61624555,0.999191516,0.303539511,0.000140614,0.000113756,0.482029474,0.000119012,0.260092654,0.339782132,0.848083625,0.689579102,0.217614168,9110000000,0.000544879,0.264928394,0.405694646,0.016264536,0.012582238,0.630617389,0.00326649,0.077727726,0.005533825,0.397347081,0.206896552,0.002998793,0.002108301,0.000148464,0.86121105,0.553697271,0.641657509,0.451604278,0.013561728,0.032013036,0.277112636,0.007328775,0.891183478,0.738132912,0.328851414,0.000987655,0.955641296,0.002627749,0.031478391,0.000134665,0.000120234,0.59397866,0.000270549,0.111744522,0.749743182,0.493405911,0.707440778,0.328113282,0.018036276,0.844660373,0.026792299,0.565163838,0.049473622
0,0.638685154,0.652358783,0.999318849,0.303276301,0.000592637,0.000639072,0.497633846,0,0.244209133,0.329030204,0.848059121,0.689343251,0.217596514,8270000000,0.000504428,0.263664126,0.390279796,0.058353016,0.057925456,0.630612252,0.000805223,0.0238232,0.012109609,0.395099026,0.100449775,0.001669828,0.003787086,19100000,0.958615515,0.880396628,0.843442889,0.803477483,0.058484126,0.153801278,0.27697486,0,0.960905737,0.741305518,0.326962009,0,0.945004368,0.002320335,0.076217348,0.000374245,0.000397926,0.594153592,0.000954308,0.110933234,0.792060368,0.597840031,0.657445791,0.329761588,0.004876594,0.842082242,0.026791157,0.565158396,0.152263184
0,0.52497457,0.60510385,0.998975674,0.30350374,0.000207452,0.000114266,0.474683576,710000000,0.216129337,0.324149395,0.847939046,0.689154548,0.217573597,5470000000,0.000440046,0.263774468,0.385548228,0.016011182,0.012614677,0.630630745,0.00160224,0.043958037,0.005449731,0.395667068,0.071964018,0.000702018,0.008997639,0.000104517,0.818286984,0.353165653,0.39401166,0.088899272,0.013883866,0.010037268,0.277087481,0.00584373,0.950884253,0.735215282,0.32762604,0,0.930101017,0.002238884,0.020967876,0.000201842,0.000185912,0.594006563,0.000124773,0.110933234,0.61112231,0.44202171,0.622330807,0.311068311,0.018321043,0.840099993,0.026799666,0.565198646,0.087055611
0,0.530328176,0.603345393,0.999003752,0.303384824,0.000122228,1870000000,0.465336386,0.000322032,0.217925688,0.32386645,0.84795721,0.689138563,0.217573624,5800000000,0.000440969,0.263753487,0.381189225,0.008768771,0.006026299,0.634327269,0.004611569,0.099071863,0.005644002,0.398814077,0.076461769,0.000738539,0.008567269,7870000000,0.786974537,0.314601721,0.420047082,0.086898132,0.006386727,0.0051234,0.277420698,0.006503852,0.849634858,0.734183052,0.329742881,0.003411265,0.935926398,0.002235712,0.018202171,0.000210653,0.000160999,0.593962929,0.00011918,0.112976218,0.616671283,0.452615389,0.597439078,0.310878308,0.033188577,0.840082935,0.025977366,0.548281394,0.038355568
0,0.560576048,0.601068047,0.998999361,0.303518484,8940000000,0,0.463286446,0.000651065,0.216602061,0.319303954,0.848184819,0.689778626,0.217636563,6200000000,0.00044883,0.264469932,0.378441563,0.009520095,0.008033817,0.632983452,0.003962283,0.089306769,0.005095394,0.397246601,0.071964018,0.000720278,0.008769645,0.000323869,0.783696273,0.302382349,0.325664804,0.100759684,0.008595769,0.008257205,0.277123369,0.002740919,0.67155772,0.733882351,0.328617648,0.00967799,0.932500064,0.002282692,0.011052472,0.000176179,0.000168921,0.593962447,0.000150309,0.115237149,0.667653369,0.466197686,0.575931994,0.317876218,0.030627887,0.840267113,0.027884857,0.567721099,0.042809377
0,0.523903849,0.614624022,0.999013227,0.303278718,0.000292907,0,0.453721178,0.000362036,0.216129337,0.307243404,0.848481164,0.689360737,0.217600018,713000000,0.000688866,0.26394542,0.351588987,0.005949435,0.005298901,0.630563965,0.006197394,0.119478792,0.0076985,0.397912444,0.15892054,0.001199111,0.005274596,0.000903967,0.750674761,0.364332175,0.377539014,0.088867815,0.005624539,0.004010477,0.294789817,0.001195747,0.928639996,0.731926506,0.331375577,0,0.920103405,0.002187361,0.077980493,8990000000,9210000000,0.593914642,6300000000,0.110933234,0.465587336,0.421709512,0.481252414,0.286809106,0.048289067,0.838528733,0.026775695,0.565083574,0.031310653
0,0.541999036,0.602293201,0.999034372,0.303483679,7390000000,3720000000,0.463868549,0.000254025,0.223503829,0.320789418,0.848016371,0.689289237,0.217580798,6370000000,0.000463603,0.263741054,0.380788719,0.010702619,0.008869763,0.630738278,0.003863796,0.087764912,0.006771557,0.402830567,0.188905547,0.000626947,0.010074418,0.000194703,0.813685352,0.469672967,0.52606526,0.021122751,0.009269353,0.001210368,0.277140029,0.004054534,0.984160305,0.735632737,0.329647921,0.000203763,0.938115412,0.002345169,0.021802029,0.000102556,9590000000,0.593949514,1210000000,0.111077351,0.62962591,0.455486251,0.585821164,0.312798446,0.027303983,0.841011269,0.026822418,0.565303173,0.04360907
0,0.626157717,0.613896136,0.999122765,0.303781935,0.00016721,3570000000,0.467233671,0.000655066,0.254041789,0.326094645,0.848068956,0.689554115,0.217610225,8820000000,0.000516581,0.26451267,0.385147722,0.007528214,0.004857845,0.630772181,0.004624335,0.099253258,0.005428875,0.399556284,0.149925037,0.001113895,0.005681056,0.000119994,0.76972745,0.23544969,0.33914754,0.024732295,0.005097262,0.001552968,0.277783589,0.006630643,0.795310302,0.733111286,0.329527474,0.002710771,0.953566724,0.002556586,0.027587267,9370000000,6680000000,0.593929687,2020000000,0.112250418,0.646718437,0.460233714,0.610249675,0.315098922,0.038493335,0.843725534,0.026826715,0.565322424,0.038278561
